plateRSA;parkingIdRSA;uniqueIDRSA;makeAutomaticPaymentRSA
ACE480;100;PDPPATV8123745;true
AAA796;100;PDPPATV8123746;true
BBD151;100;PDPPATV8123747;true
ACE481;100;PDPPATV8123748;true
ADE501;100;PDPPATV8123749;true
BBD589;100;PDPPATV8123750;true
BAB309;100;PDPPATV8123751;true
ADE636;100;PDPPATV8123752;true
CAD679;100;PDPPATV8123753;true
BEB695;100;PDPPATV8123754;true
BEB696;100;PDPPATV8123755;true
ABB272;100;PDPPATV8123756;true
ABA939;100;PDPPATV8123757;true
AEC174;100;PDPPATV8123758;true
ABA964;100;PDPPATV8123759;true
BAB733;100;PDPPATV8123760;true
CAD696;100;PDPPATV8123761;true
BDA373;100;PDPPATV8123762;true
BEB721;100;PDPPATV8123763;true
BEB722;100;PDPPATV8123764;true
BBC215;100;PDPPATV8123765;true
ADD540;100;PDPPATV8123766;true
BBC216;100;PDPPATV8123767;true
BDA777;100;PDPPATV8123768;true
AAE898;100;PDPPATV8123769;true
BCE005;100;PDPPATV8123770;true
AEA340;100;PDPPATV8123771;true
BCA283;100;PDPPATV8123772;true
AAE899;100;PDPPATV8123773;true
AEA481;100;PDPPATV8123774;true
BAA330;100;PDPPATV8123775;true
BAD709;100;PDPPATV8123776;true
CAA174;100;PDPPATV8123777;true
ADA964;100;PDPPATV8123778;true
ABE510;100;PDPPATV8123779;true
AEA599;100;PDPPATV8123780;true
BDB044;100;PDPPATV8123781;true
AAA065;100;PDPPATV8123782;true
ACE760;100;PDPPATV8123783;true
BAE116;100;PDPPATV8123784;true
BDB177;100;PDPPATV8123785;true
ABB796;100;PDPPATV8123786;true
BCD523;100;PDPPATV8123787;true
ACB367;100;PDPPATV8123788;true
BBB848;100;PDPPATV8123789;true
ACB368;100;PDPPATV8123790;true
ACB271;100;PDPPATV8123791;true
ADD197;100;PDPPATV8123792;true
BAA102;100;PDPPATV8123793;true
ABD454;100;PDPPATV8123794;true
ABD455;100;PDPPATV8123795;true
ABD456;100;PDPPATV8123796;true
BAA103;100;PDPPATV8123797;true
BCA778;100;PDPPATV8123798;true
ACB424;100;PDPPATV8123799;true
ADA350;100;PDPPATV8123800;true
ABD457;100;PDPPATV8123801;true
BEA366;100;PDPPATV8123802;true
BCA658;100;PDPPATV8123803;true
AAB689;100;PDPPATV8123804;true
AAE684;100;PDPPATV8123805;true
BCA761;100;PDPPATV8123806;true
BAD830;100;PDPPATV8123807;true
ADA330;100;PDPPATV8123808;true
ADA331;100;PDPPATV8123809;true
AAE615;100;PDPPATV8123810;true
AAC273;100;PDPPATV8123811;true
ABE010;100;PDPPATV8123812;true
ABE011;100;PDPPATV8123813;true
BCB304;100;PDPPATV8123814;true
ABE014;100;PDPPATV8123815;true
ABE015;100;PDPPATV8123816;true
BAE474;100;PDPPATV8123817;true
BAE475;100;PDPPATV8123818;true
BDD061;100;PDPPATV8123819;true
CAA127;100;PDPPATV8123820;true
BDA813;100;PDPPATV8123821;true
BCB470;100;PDPPATV8123822;true
BCB471;100;PDPPATV8123823;true
BAE646;100;PDPPATV8123824;true
BBE030;100;PDPPATV8123825;true
ABE196;100;PDPPATV8123826;true
ABE197;100;PDPPATV8123827;true
ACC386;100;PDPPATV8123828;true
BCE664;100;PDPPATV8123829;true
AAC303;100;PDPPATV8123830;true
AAC304;100;PDPPATV8123831;true
BAB491;100;PDPPATV8123832;true
ACC882;100;PDPPATV8123833;true
BDA140;100;PDPPATV8123834;true
ACC889;100;PDPPATV8123835;true
CAD721;100;PDPPATV8123836;true
BEB805;100;PDPPATV8123837;true
ACC832;100;PDPPATV8123838;true
BDA714;100;PDPPATV8123839;true
ACC805;100;PDPPATV8123840;true
BEC445;100;PDPPATV8123841;true
BDA100;100;PDPPATV8123842;true
BAC125;100;PDPPATV8123843;true
BDD139;100;PDPPATV8123844;true
BBD292;100;PDPPATV8123845;true
BAB430;100;PDPPATV8123846;true
BEC388;100;PDPPATV8123847;true
CAE462;100;PDPPATV8123848;true
ACD410;100;PDPPATV8123849;true
BBD861;100;PDPPATV8123850;true
ABB757;100;PDPPATV8123851;true
ACD629;100;PDPPATV8123852;true
CAE464;100;PDPPATV8123853;true
BAB323;100;PDPPATV8123854;true
BBD148;100;PDPPATV8123855;true
BDA180;100;PDPPATV8123856;true
ABB083;100;PDPPATV8123857;true
ACC933;100;PDPPATV8123858;true
ADE519;100;PDPPATV8123859;true
CAD812;100;PDPPATV8123860;true
ADE771;100;PDPPATV8123861;true
ABB085;100;PDPPATV8123862;true
ABB055;100;PDPPATV8123863;true
BAB421;100;PDPPATV8123864;true
BAB273;100;PDPPATV8123865;true
ACC795;100;PDPPATV8123866;true
ABA949;100;PDPPATV8123867;true
ABA872;100;PDPPATV8123868;true
ABA616;100;PDPPATV8123869;true
BBC966;100;PDPPATV8123870;true
ADE304;100;PDPPATV8123871;true
CAD704;100;PDPPATV8123872;true
BEB727;100;PDPPATV8123873;true
BEB400;100;PDPPATV8123874;true
ABA618;100;PDPPATV8123875;true
BBD234;100;PDPPATV8123876;true
ABA899;100;PDPPATV8123877;true
BEB663;100;PDPPATV8123878;true
BAB274;100;PDPPATV8123879;true
BAB275;100;PDPPATV8123880;true
BBD235;100;PDPPATV8123881;true
ABA901;100;PDPPATV8123882;true
ABA620;100;PDPPATV8123883;true
ACC559;100;PDPPATV8123884;true
AEB400;100;PDPPATV8123885;true
ABA785;100;PDPPATV8123886;true
BBD135;100;PDPPATV8123887;true
CAD117;100;PDPPATV8123888;true
BEB574;100;PDPPATV8123889;true
ABA953;100;PDPPATV8123890;true
ACC196;100;PDPPATV8123891;true
BEB107;100;PDPPATV8123892;true
ADE649;100;PDPPATV8123893;true
ABA352;100;PDPPATV8123894;true
BEB715;100;PDPPATV8123895;true
BEE122;100;PDPPATV8123896;true
BAD712;100;PDPPATV8123897;true
BCD662;100;PDPPATV8123898;true
AEE943;100;PDPPATV8123899;true
ADD253;100;PDPPATV8123900;true
BEE972;100;PDPPATV8123901;true
BAC037;100;PDPPATV8123902;true
ABB544;100;PDPPATV8123903;true
BAC039;100;PDPPATV8123904;true
BBD945;100;PDPPATV8123905;true
ACD434;100;PDPPATV8123906;true
BAC131;100;PDPPATV8123907;true
BDA770;100;PDPPATV8123908;true
ABB638;100;PDPPATV8123909;true
CAE431;100;PDPPATV8123910;true
BAE631;100;PDPPATV8123911;true
AAC390;100;PDPPATV8123912;true
BAC137;100;PDPPATV8123913;true
ABB660;100;PDPPATV8123914;true
BBE000;100;PDPPATV8123915;true
BAC159;100;PDPPATV8123916;true
BBE001;100;PDPPATV8123917;true
ACD263;100;PDPPATV8123918;true
CAE183;100;PDPPATV8123919;true
BEB211;100;PDPPATV8123920;true
CAD209;100;PDPPATV8123921;true
AEA091;100;PDPPATV8123922;true
BBC784;100;PDPPATV8123923;true
BCB555;100;PDPPATV8123924;true
ADE740;100;PDPPATV8123925;true
BDA678;100;PDPPATV8123926;true
ADE741;100;PDPPATV8123927;true
BBE018;100;PDPPATV8123928;true
ACD429;100;PDPPATV8123929;true
BAC177;100;PDPPATV8123930;true
ACD631;100;PDPPATV8123931;true
BEC646;100;PDPPATV8123932;true
ABB542;100;PDPPATV8123933;true
AAA039;100;PDPPATV8123934;true
CAE422;100;PDPPATV8123935;true
BBD968;100;PDPPATV8123936;true
CAD098;100;PDPPATV8123937;true
AEA320;100;PDPPATV8123938;true
AEA321;100;PDPPATV8123939;true
BEC486;100;PDPPATV8123940;true
AAC340;100;PDPPATV8123941;true
ABE069;100;PDPPATV8123942;true
BEC444;100;PDPPATV8123943;true
ADE135;100;PDPPATV8123944;true
BAA939;100;PDPPATV8123945;true
BAA997;100;PDPPATV8123946;true
ADB893;100;PDPPATV8123947;true
BAB063;100;PDPPATV8123948;true
ADE592;100;PDPPATV8123949;true
ABB099;100;PDPPATV8123950;true
ABB100;100;PDPPATV8123951;true
CAD343;100;PDPPATV8123952;true
BAB065;100;PDPPATV8123953;true
BBA533;100;PDPPATV8123954;true
BDA192;100;PDPPATV8123955;true
BBC934;100;PDPPATV8123956;true
ADB911;100;PDPPATV8123957;true
BDA021;100;PDPPATV8123958;true
BCE827;100;PDPPATV8123959;true
ACC435;100;PDPPATV8123960;true
ADE604;100;PDPPATV8123961;true
ADE603;100;PDPPATV8123962;true
BED817;100;PDPPATV8123963;true
BCA232;100;PDPPATV8123964;true
AAB571;100;PDPPATV8123965;true
ADE781;100;PDPPATV8123966;true
BDA869;100;PDPPATV8123967;true
BEE295;100;PDPPATV8123968;true
ABA695;100;PDPPATV8123969;true
ADA251;100;PDPPATV8123970;true
BCA850;100;PDPPATV8123971;true
ACD290;100;PDPPATV8123972;true
CAD178;100;PDPPATV8123973;true
BEC017;100;PDPPATV8123974;true
BCA671;100;PDPPATV8123975;true
ADB696;100;PDPPATV8123976;true
ABE853;100;PDPPATV8123977;true
BBD765;100;PDPPATV8123978;true
AAD125;100;PDPPATV8123979;true
BCC175;100;PDPPATV8123980;true
BAC017;100;PDPPATV8123981;true
AED555;100;PDPPATV8123982;true
AAD144;100;PDPPATV8123983;true
ABB595;100;PDPPATV8123984;true
ADC266;100;PDPPATV8123985;true
BCC717;100;PDPPATV8123986;true
ABA428;100;PDPPATV8123987;true
AAC543;100;PDPPATV8123988;true
BCA672;100;PDPPATV8123989;true
BDD797;100;PDPPATV8123990;true
CAC219;100;PDPPATV8123991;true
ADD328;100;PDPPATV8123992;true
CAC472;100;PDPPATV8123993;true
BBB804;100;PDPPATV8123994;true
BCD563;100;PDPPATV8123995;true
BCD777;100;PDPPATV8123996;true
BAA201;100;PDPPATV8123997;true
ADD158;100;PDPPATV8123998;true
BCD902;100;PDPPATV8123999;true
BAA297;100;PDPPATV8124000;true
AAE797;100;PDPPATV8124001;true
BCD904;100;PDPPATV8124002;true
BAE482;100;PDPPATV8124003;true
BAE752;100;PDPPATV8124004;true
BBD860;100;PDPPATV8124005;true
BDA673;100;PDPPATV8124006;true
ABB567;100;PDPPATV8124007;true
CAE348;100;PDPPATV8124008;true
BDD081;100;PDPPATV8124009;true
BEE997;100;PDPPATV8124010;true
BCB334;100;PDPPATV8124011;true
AAC288;100;PDPPATV8124012;true
ADA942;100;PDPPATV8124013;true
BAE595;100;PDPPATV8124014;true
BAE597;100;PDPPATV8124015;true
BAC057;100;PDPPATV8124016;true
AEA372;100;PDPPATV8124017;true
BDA648;100;PDPPATV8124018;true
BAC056;100;PDPPATV8124019;true
CAE478;100;PDPPATV8124020;true
ABB680;100;PDPPATV8124021;true
AEC851;100;PDPPATV8124022;true
BBD308;100;PDPPATV8124023;true
ADE687;100;PDPPATV8124024;true
AEC923;100;PDPPATV8124025;true
CAD720;100;PDPPATV8124026;true
BEB746;100;PDPPATV8124027;true
ADB137;100;PDPPATV8124028;true
ABB681;100;PDPPATV8124029;true
AAC545;100;PDPPATV8124030;true
ACD462;100;PDPPATV8124031;true
ADB135;100;PDPPATV8124032;true
BAB498;100;PDPPATV8124033;true
ADE742;100;PDPPATV8124034;true
AEC924;100;PDPPATV8124035;true
CAE385;100;PDPPATV8124036;true
BAC179;100;PDPPATV8124037;true
ABB049;100;PDPPATV8124038;true
AEC954;100;PDPPATV8124039;true
ACD480;100;PDPPATV8124040;true
BEC455;100;PDPPATV8124041;true
BAA999;100;PDPPATV8124042;true
BDA139;100;PDPPATV8124043;true
BEB815;100;PDPPATV8124044;true
ABB046;100;PDPPATV8124045;true
ACC888;100;PDPPATV8124046;true
ACC830;100;PDPPATV8124047;true
ADE372;100;PDPPATV8124048;true
BCE808;100;PDPPATV8124049;true
ADE373;100;PDPPATV8124050;true
ABA688;100;PDPPATV8124051;true
BAB189;100;PDPPATV8124052;true
BCE809;100;PDPPATV8124053;true
BEB869;100;PDPPATV8124054;true
BEB795;100;PDPPATV8124055;true
BAB479;100;PDPPATV8124056;true
ADE565;100;PDPPATV8124057;true
BBA558;100;PDPPATV8124058;true
ADD667;100;PDPPATV8124059;true
BEB787;100;PDPPATV8124060;true
AEB456;100;PDPPATV8124061;true
BDB922;100;PDPPATV8124062;true
AEB457;100;PDPPATV8124063;true
BEB194;100;PDPPATV8124064;true
ADE107;100;PDPPATV8124065;true
BEB157;100;PDPPATV8124066;true
ABA413;100;PDPPATV8124067;true
BCE536;100;PDPPATV8124068;true
BAA898;100;PDPPATV8124069;true
ACC258;100;PDPPATV8124070;true
BAE679;100;PDPPATV8124071;true
BBD173;100;PDPPATV8124072;true
BAB331;100;PDPPATV8124073;true
BEB180;100;PDPPATV8124074;true
BCE537;100;PDPPATV8124075;true
ACC687;100;PDPPATV8124076;true
BBD174;100;PDPPATV8124077;true
BEB073;100;PDPPATV8124078;true
ABA321;100;PDPPATV8124079;true
ABD205;100;PDPPATV8124080;true
AEE849;100;PDPPATV8124081;true
AED450;100;PDPPATV8124082;true
CAC109;100;PDPPATV8124083;true
AED451;100;PDPPATV8124084;true
BEA132;100;PDPPATV8124085;true
BCD288;100;PDPPATV8124086;true
CAE392;100;PDPPATV8124087;true
AAE266;100;PDPPATV8124088;true
BCC079;100;PDPPATV8124089;true
AAE267;100;PDPPATV8124090;true
BDA723;100;PDPPATV8124091;true
AED452;100;PDPPATV8124092;true
CAE394;100;PDPPATV8124093;true
BBA503;100;PDPPATV8124094;true
BBD690;100;PDPPATV8124095;true
AED672;100;PDPPATV8124096;true
BAA728;100;PDPPATV8124097;true
BDD999;100;PDPPATV8124098;true
AEA111;100;PDPPATV8124099;true
AEA081;100;PDPPATV8124100;true
BCD774;100;PDPPATV8124101;true
BEC254;100;PDPPATV8124102;true
CAE163;100;PDPPATV8124103;true
BEC239;100;PDPPATV8124104;true
BEC240;100;PDPPATV8124105;true
ACD268;100;PDPPATV8124106;true
BDA505;100;PDPPATV8124107;true
AAD349;100;PDPPATV8124108;true
BAB865;100;PDPPATV8124109;true
BDE086;100;PDPPATV8124110;true
ADD479;100;PDPPATV8124111;true
AAE928;100;PDPPATV8124112;true
AAD350;100;PDPPATV8124113;true
ADD588;100;PDPPATV8124114;true
AAE953;100;PDPPATV8124115;true
AED770;100;PDPPATV8124116;true
AAE933;100;PDPPATV8124117;true
CAC709;100;PDPPATV8124118;true
BBC252;100;PDPPATV8124119;true
ABE108;100;PDPPATV8124120;true
AAC376;100;PDPPATV8124121;true
BBD879;100;PDPPATV8124122;true
ADB040;100;PDPPATV8124123;true
ADB041;100;PDPPATV8124124;true
CAA112;100;PDPPATV8124125;true
CAA113;100;PDPPATV8124126;true
BDD198;100;PDPPATV8124127;true
ADB042;100;PDPPATV8124128;true
BAE626;100;PDPPATV8124129;true
CAA114;100;PDPPATV8124130;true
CAA115;100;PDPPATV8124131;true
BDD199;100;PDPPATV8124132;true
BEE937;100;PDPPATV8124133;true
AAC251;100;PDPPATV8124134;true
ADA887;100;PDPPATV8124135;true
BDD036;100;PDPPATV8124136;true
BCB286;100;PDPPATV8124137;true
AAC253;100;PDPPATV8124138;true
BAE827;100;PDPPATV8124139;true
BCB412;100;PDPPATV8124140;true
CAA070;100;PDPPATV8124141;true
ADA998;100;PDPPATV8124142;true
CAD571;100;PDPPATV8124143;true
BEB582;100;PDPPATV8124144;true
ABA797;100;PDPPATV8124145;true
BBD143;100;PDPPATV8124146;true
BAB906;100;PDPPATV8124147;true
AEA322;100;PDPPATV8124148;true
CAE454;100;PDPPATV8124149;true
AEA348;100;PDPPATV8124150;true
BDA764;100;PDPPATV8124151;true
ACD502;100;PDPPATV8124152;true
BDA589;100;PDPPATV8124153;true
BDA590;100;PDPPATV8124154;true
ACC531;100;PDPPATV8124155;true
CAD442;100;PDPPATV8124156;true
ACC918;100;PDPPATV8124157;true
ACC533;100;PDPPATV8124158;true
CAD795;100;PDPPATV8124159;true
BAB519;100;PDPPATV8124160;true
ACC534;100;PDPPATV8124161;true
CAD444;100;PDPPATV8124162;true
ACC535;100;PDPPATV8124163;true
ACC995;100;PDPPATV8124164;true
BEB915;100;PDPPATV8124165;true
BEB865;100;PDPPATV8124166;true
BDA233;100;PDPPATV8124167;true
CAD827;100;PDPPATV8124168;true
BEB457;100;PDPPATV8124169;true
CAD872;100;PDPPATV8124170;true
ADE170;100;PDPPATV8124171;true
BCE608;100;PDPPATV8124172;true
ABA502;100;PDPPATV8124173;true
BBD199;100;PDPPATV8124174;true
BBD346;100;PDPPATV8124175;true
BAB361;100;PDPPATV8124176;true
BEB249;100;PDPPATV8124177;true
ADE189;100;PDPPATV8124178;true
ADE150;100;PDPPATV8124179;true
ACC716;100;PDPPATV8124180;true
BBC824;100;PDPPATV8124181;true
ADE151;100;PDPPATV8124182;true
BEB866;100;PDPPATV8124183;true
ADE188;100;PDPPATV8124184;true
CAD285;100;PDPPATV8124185;true
AED710;100;PDPPATV8124186;true
BAE691;100;PDPPATV8124187;true
BDD266;100;PDPPATV8124188;true
AEC714;100;PDPPATV8124189;true
ADA947;100;PDPPATV8124190;true
BCB345;100;PDPPATV8124191;true
BCB302;100;PDPPATV8124192;true
BDA527;100;PDPPATV8124193;true
BCB303;100;PDPPATV8124194;true
ABE318;100;PDPPATV8124195;true
BCB648;100;PDPPATV8124196;true
BDD381;100;PDPPATV8124197;true
BCB328;100;PDPPATV8124198;true
CAD862;100;PDPPATV8124199;true
ADE805;100;PDPPATV8124200;true
BDD079;100;PDPPATV8124201;true
AAC286;100;PDPPATV8124202;true
BAE490;100;PDPPATV8124203;true
BAE504;100;PDPPATV8124204;true
ADA938;100;PDPPATV8124205;true
AAC468;100;PDPPATV8124206;true
ABE339;100;PDPPATV8124207;true
CAA205;100;PDPPATV8124208;true
BCB649;100;PDPPATV8124209;true
BCB651;100;PDPPATV8124210;true
ADE824;100;PDPPATV8124211;true
BDA242;100;PDPPATV8124212;true
ADE826;100;PDPPATV8124213;true
AAC612;100;PDPPATV8124214;true
BEB929;100;PDPPATV8124215;true
BCB436;100;PDPPATV8124216;true
BCB652;100;PDPPATV8124217;true
ADB107;100;PDPPATV8124218;true
BAE703;100;PDPPATV8124219;true
BCB528;100;PDPPATV8124220;true
CAA420;100;PDPPATV8124221;true
BDA244;100;PDPPATV8124222;true
BDA245;100;PDPPATV8124223;true
BBD937;100;PDPPATV8124224;true
CAD886;100;PDPPATV8124225;true
ADA939;100;PDPPATV8124226;true
BBD640;100;PDPPATV8124227;true
BAB776;100;PDPPATV8124228;true
CAC634;100;PDPPATV8124229;true
BDA411;100;PDPPATV8124230;true
AED984;100;PDPPATV8124231;true
AED985;100;PDPPATV8124232;true
BCC588;100;PDPPATV8124233;true
BBD573;100;PDPPATV8124234;true
ACA281;100;PDPPATV8124235;true
BDE322;100;PDPPATV8124236;true
ACA282;100;PDPPATV8124237;true
BCC589;100;PDPPATV8124238;true
BBA789;100;PDPPATV8124239;true
ACA283;100;PDPPATV8124240;true
BCC620;100;PDPPATV8124241;true
AED986;100;PDPPATV8124242;true
BBD574;100;PDPPATV8124243;true
BCB390;100;PDPPATV8124244;true
CAC816;100;PDPPATV8124245;true
CAC817;100;PDPPATV8124246;true
BEA790;100;PDPPATV8124247;true
AAB403;100;PDPPATV8124248;true
ABA039;100;PDPPATV8124249;true
ADD672;100;PDPPATV8124250;true
ADC139;100;PDPPATV8124251;true
ADC159;100;PDPPATV8124252;true
BCC613;100;PDPPATV8124253;true
CAB249;100;PDPPATV8124254;true
BEA791;100;PDPPATV8124255;true
BBC368;100;PDPPATV8124256;true
BAB716;100;PDPPATV8124257;true
ABB261;100;PDPPATV8124258;true
BDA360;100;PDPPATV8124259;true
BCE129;100;PDPPATV8124260;true
ADC160;100;PDPPATV8124261;true
BAA531;100;PDPPATV8124262;true
ADB013;100;PDPPATV8124263;true
BBA806;100;PDPPATV8124264;true
BEC065;100;PDPPATV8124265;true
BEC066;100;PDPPATV8124266;true
BBC369;100;PDPPATV8124267;true
BAB717;100;PDPPATV8124268;true
AED979;100;PDPPATV8124269;true
CAC818;100;PDPPATV8124270;true
BEA446;100;PDPPATV8124271;true
ADB144;100;PDPPATV8124272;true
ACB446;100;PDPPATV8124273;true
BCD884;100;PDPPATV8124274;true
BAA300;100;PDPPATV8124275;true
ACB510;100;PDPPATV8124276;true
BAA180;100;PDPPATV8124277;true
ACB511;100;PDPPATV8124278;true
BEA444;100;PDPPATV8124279;true
CAC446;100;PDPPATV8124280;true
BAA181;100;PDPPATV8124281;true
BCD960;100;PDPPATV8124282;true
BEE409;100;PDPPATV8124283;true
ADA395;100;PDPPATV8124284;true
AAE516;100;PDPPATV8124285;true
AAE690;100;PDPPATV8124286;true
BEE433;100;PDPPATV8124287;true
BBC164;100;PDPPATV8124288;true
CAC449;100;PDPPATV8124289;true
BAD962;100;PDPPATV8124290;true
ADA413;100;PDPPATV8124291;true
BEE430;100;PDPPATV8124292;true
BAD964;100;PDPPATV8124293;true
BDC138;100;PDPPATV8124294;true
BAA001;100;PDPPATV8124295;true
ACE983;100;PDPPATV8124296;true
BCB290;100;PDPPATV8124297;true
LPL963;100;PDPPATV8124298;true
ACD362;100;PDPPATV8124299;true
CAA369;100;PDPPATV8124300;true
ADB268;100;PDPPATV8124301;true
BBD043;100;PDPPATV8124302;true
AEA347;100;PDPPATV8124303;true
BAB215;100;PDPPATV8124304;true
BBD996;100;PDPPATV8124305;true
ADE390;100;PDPPATV8124306;true
BEC515;100;PDPPATV8124307;true
ABB350;100;PDPPATV8124308;true
BCB660;100;PDPPATV8124309;true
BCB332;100;PDPPATV8124310;true
BCB465;100;PDPPATV8124311;true
BCB466;100;PDPPATV8124312;true
ABB149;100;PDPPATV8124313;true
CAA422;100;PDPPATV8124314;true
AAC380;100;PDPPATV8124315;true
BDA110;100;PDPPATV8124316;true
ABA662;100;PDPPATV8124317;true
ACC792;100;PDPPATV8124318;true
ADE643;100;PDPPATV8124319;true
ACC498;100;PDPPATV8124320;true
ABB005;100;PDPPATV8124321;true
CAD311;100;PDPPATV8124322;true
ADE219;100;PDPPATV8124323;true
BAB029;100;PDPPATV8124324;true
BCE778;100;PDPPATV8124325;true
ADE719;100;PDPPATV8124326;true
BCE671;100;PDPPATV8124327;true
ADD208;100;PDPPATV8124328;true
BBD325;100;PDPPATV8124329;true
ACC501;100;PDPPATV8124330;true
ABB006;100;PDPPATV8124331;true
ABA881;100;PDPPATV8124332;true
BEB651;100;PDPPATV8124333;true
BBC901;100;PDPPATV8124334;true
ADE220;100;PDPPATV8124335;true
BAB474;100;PDPPATV8124336;true
ADE221;100;PDPPATV8124337;true
BDA066;100;PDPPATV8124338;true
BAB375;100;PDPPATV8124339;true
BBD218;100;PDPPATV8124340;true
CAD639;100;PDPPATV8124341;true
ABA882;100;PDPPATV8124342;true
CAE027;100;PDPPATV8124343;true
ADD578;100;PDPPATV8124344;true
ACD986;100;PDPPATV8124345;true
BBE451;100;PDPPATV8124346;true
BBA235;100;PDPPATV8124347;true
ACE124;100;PDPPATV8124348;true
ACE180;100;PDPPATV8124349;true
ABA150;100;PDPPATV8124350;true
BEB004;100;PDPPATV8124351;true
ABD271;100;PDPPATV8124352;true
AAB518;100;PDPPATV8124353;true
ACE127;100;PDPPATV8124354;true
BBB947;100;PDPPATV8124355;true
ACA931;100;PDPPATV8124356;true
BBC261;100;PDPPATV8124357;true
BCE040;100;PDPPATV8124358;true
BCB130;100;PDPPATV8124359;true
BAE309;100;PDPPATV8124360;true
AED808;100;PDPPATV8124361;true
BDC851;100;PDPPATV8124362;true
ADA754;100;PDPPATV8124363;true
ADB843;100;PDPPATV8124364;true
ACA004;100;PDPPATV8124365;true
ADB879;100;PDPPATV8124366;true
BDD292;100;PDPPATV8124367;true
ABE324;100;PDPPATV8124368;true
ABD884;100;PDPPATV8124369;true
BAE314;100;PDPPATV8124370;true
AEB676;100;PDPPATV8124371;true
BDC606;100;PDPPATV8124372;true
BCA924;100;PDPPATV8124373;true
ACA137;100;PDPPATV8124374;true
BBA438;100;PDPPATV8124375;true
ADA733;100;PDPPATV8124376;true
BDC326;100;PDPPATV8124377;true
ADD337;100;PDPPATV8124378;true
BAD926;100;PDPPATV8124379;true
ADD422;100;PDPPATV8124380;true
ACB620;100;PDPPATV8124381;true
AAE804;100;PDPPATV8124382;true
ABD489;100;PDPPATV8124383;true
CAC580;100;PDPPATV8124384;true
CAC523;100;PDPPATV8124385;true
AAE805;100;PDPPATV8124386;true
BCA830;100;PDPPATV8124387;true
BEA517;100;PDPPATV8124388;true
BDC553;100;PDPPATV8124389;true
CAC604;100;PDPPATV8124390;true
BCD932;100;PDPPATV8124391;true
CAC624;100;PDPPATV8124392;true
ACB676;100;PDPPATV8124393;true
AAE806;100;PDPPATV8124394;true
BBC109;100;PDPPATV8124395;true
ACB678;100;PDPPATV8124396;true
ABD505;100;PDPPATV8124397;true
ACB621;100;PDPPATV8124398;true
AAB660;100;PDPPATV8124399;true
BAA301;100;PDPPATV8124400;true
ADA296;100;PDPPATV8124401;true
AAE808;100;PDPPATV8124402;true
CAD439;100;PDPPATV8124403;true
ABB637;100;PDPPATV8124404;true
AEA342;100;PDPPATV8124405;true
BEC507;100;PDPPATV8124406;true
BAB185;100;PDPPATV8124407;true
ADE370;100;PDPPATV8124408;true
BEC508;100;PDPPATV8124409;true
ACD214;100;PDPPATV8124410;true
BAE886;100;PDPPATV8124411;true
BAB814;100;PDPPATV8124412;true
ADB004;100;PDPPATV8124413;true
BAE902;100;PDPPATV8124414;true
ABE395;100;PDPPATV8124415;true
ADB005;100;PDPPATV8124416;true
ABE082;100;PDPPATV8124417;true
BCB709;100;PDPPATV8124418;true
ACD215;100;PDPPATV8124419;true
BDD433;100;PDPPATV8124420;true
AED074;100;PDPPATV8124421;true
BDD434;100;PDPPATV8124422;true
BEC165;100;PDPPATV8124423;true
ADA943;100;PDPPATV8124424;true
BDD084;100;PDPPATV8124425;true
AAC673;100;PDPPATV8124426;true
AEC725;100;PDPPATV8124427;true
BBE024;100;PDPPATV8124428;true
ADB312;100;PDPPATV8124429;true
BCB737;100;PDPPATV8124430;true
BDD476;100;PDPPATV8124431;true
CAA068;100;PDPPATV8124432;true
BDD150;100;PDPPATV8124433;true
BDD068;100;PDPPATV8124434;true
BAB466;100;PDPPATV8124435;true
BAB467;100;PDPPATV8124436;true
AEA400;100;PDPPATV8124437;true
CAE503;100;PDPPATV8124438;true
ACD575;100;PDPPATV8124439;true
CAE504;100;PDPPATV8124440;true
CAE505;100;PDPPATV8124441;true
ABA665;100;PDPPATV8124442;true
BEB971;100;PDPPATV8124443;true
CAD419;100;PDPPATV8124444;true
BBD492;100;PDPPATV8124445;true
BAB158;100;PDPPATV8124446;true
ADC196;100;PDPPATV8124447;true
ACD045;100;PDPPATV8124448;true
ACC451;100;PDPPATV8124449;true
ACC667;100;PDPPATV8124450;true
BDA068;100;PDPPATV8124451;true
ACD034;100;PDPPATV8124452;true
BAB428;100;PDPPATV8124453;true
BBD291;100;PDPPATV8124454;true
CAD930;100;PDPPATV8124455;true
ABA956;100;PDPPATV8124456;true
BDA277;100;PDPPATV8124457;true
BED656;100;PDPPATV8124458;true
AEB432;100;PDPPATV8124459;true
BAB256;100;PDPPATV8124460;true
AEA453;100;PDPPATV8124461;true
BAC269;100;PDPPATV8124462;true
CAD507;100;PDPPATV8124463;true
BBE105;100;PDPPATV8124464;true
AAA032;100;PDPPATV8124465;true
ACE682;100;PDPPATV8124466;true
BED658;100;PDPPATV8124467;true
CAD728;100;PDPPATV8124468;true
BAB051;100;PDPPATV8124469;true
BBE106;100;PDPPATV8124470;true
BBC930;100;PDPPATV8124471;true
BAB032;100;PDPPATV8124472;true
AEB588;100;PDPPATV8124473;true
BCE432;100;PDPPATV8124474;true
AAA356;100;PDPPATV8124475;true
BDA912;100;PDPPATV8124476;true
ABB752;100;PDPPATV8124477;true
ADE248;100;PDPPATV8124478;true
CAD339;100;PDPPATV8124479;true
